year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2020,nl,Fred Zinkie,Mark Melancon,1022,Ari,P,8,act,active,P,9,0,0,3,9.0,3,0,5,3.0,1.667
2020,nl,Fred Zinkie,Ian Anderson,6078,Atl,P,374,act,active,P,5,2,2,0,26.3,12,0,35,2.05,1.215
2020,nl,Fred Zinkie,*Mike Clevinger,4528,SD,P,734,act,active,P,3,2,0,0,13.0,2,1,17,2.77,0.692
2020,nl,Fred Zinkie,Yu Darvish,2044,SD,P,24,act,active,P,12,8,3,0,76.0,14,5,93,2.01,0.961
2020,nl,Fred Zinkie,Yimi Garcia,4688,Tor,P,2,act,active,P,5,2,0,0,4.3,2,0,6,0.0,0.923
2020,nl,Fred Zinkie,Drew Smyly,3904,FA,P,0,act,active,P,4,0,1,0,18.0,6,1,30,4.0,1.111
2020,nl,Fred Zinkie,Zach Davies,4919,FA,P,1,act,active,P,9,5,3,0,53.7,16,6,50,2.68,1.062
2020,nl,Fred Zinkie,Genesis Cabrera,6545,StL,P,20,act,active,P,3,0,0,0,3.7,2,0,4,0.0,1.364
2020,nl,Fred Zinkie,Zac Gallen,6448,Ari,P,15,act,active,P,12,3,2,0,72.0,25,9,82,2.75,1.111
2020,nl,Fred Zinkie,Emilio Pagan,6169,SD,P,2,rel,previously_active,,11,0,1,0,10.7,6,2,9,6.75,1.406
2020,nl,Fred Zinkie,Jake McGee,1481,SF,P,0,rel,previously_active,,7,1,1,0,5.3,2,1,7,8.44,1.5
2020,nl,Fred Zinkie,Sam Coonrod,5609,Phi,P,2,rel,previously_active,,3,0,1,0,1.3,2,0,2,33.75,4.5
2020,nl,Fred Zinkie,Ross Stripling,4624,Tor,P,4,trd,previously_active,,6,3,1,0,29.7,8,10,24,5.46,1.416
2020,nl,Fred Zinkie,Nick Vincent,3874,Min,P,2,res,previously_active,P,2,0,0,0,2.0,2,0,3,0.0,2.0
2020,nl,Fred Zinkie,Jose Quintana,3839,Pit,P,5,rel,previously_active,,2,0,0,0,6.0,2,1,9,6.0,1.333
2020,nl,Fred Zinkie,Craig Kimbrel,2633,CWS,P,14,res,previously_active,P,7,0,1,1,5.7,10,2,11,9.53,2.294
